us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes
1745434870812,293829,407119,0.7217
1745434870845,298927,414116,0.7218
1745434870878,302986,419838,0.7217
1745434870900,305665,423809,0.7212
1745434870934,306919,425943,0.7206
1745434870978,306998,426522,0.7198
1745434871006,306426,426139,0.7191
1745434871053,305923,425610,0.7188
1745434871058,306252,425815,0.7192
1745434871094,307963,427453,0.7205
1745434871130,311157,430780,0.7223
1745434871154,315432,435503,0.7243
1745434871178,320073,440909,0.7259
1745434871213,324382,446167,0.7270
1745434871252,327929,450617,0.7277
1745434871295,330576,453899,0.7283
1745434871300,332339,455926,0.7289
1745434871472,333251,456787,0.7296
1745434871482,333347,456681,0.7299
1745434871483,332726,455883,0.7298
1745434871483,331592,454710,0.7292
1745434871484,330215,453452,0.7282
1745434871508,328835,452315,0.7270
1745434871541,327608,451394,0.7258
1745434871568,326599,450697,0.7247
1745434871598,325800,450179,0.7237
1745434871616,325158,449774,0.7229
1745434871649,324606,449414,0.7223
1745434871684,324108,449071,0.7217
1745434871733,323710,448782,0.7213
1745434871748,323541,448665,0.7211
1745434871778,323772,448898,0.7213
1745434871932,324545,449659,0.7218
1745434871973,325932,451067,0.7226
1745434871973,327940,453132,0.7237
1745434871974,330541,455769,0.7252
1745434871975,333678,458834,0.7272
1745434871975,337241,462158,0.7297
1745434872007,341041,465546,0.7326
1745434872034,344802,468775,0.7355
1745434872048,348178,471603,0.7383
1745434872093,350802,473806,0.7404
1745434872135,352364,475228,0.7415
1745434872163,352713,475826,0.7413
1745434872184,351941,475696,0.7398
1745434872237,350374,475054,0.7375
1745434872243,348474,474173,0.7349
1745434872274,346695,473312,0.7325
1745434872345,345370,472655,0.7307
1745434872462,344682,472298,0.7298
1745434872475,344679,472264,0.7298
1745434872476,345303,472518,0.7308
1745434872477,346408,472984,0.7324
1745434872478,347775,473560,0.7344
1745434872506,349137,474130,0.7364
1745434872542,350241,474589,0.7380
1745434872598,350919,474871,0.7390
1745434872599,351133,474963,0.7393
1745434872681,350971,474902,0.7390
1745434872682,350570,474746,0.7384
1745434872682,350036,474537,0.7376
1745434872750,349413,474293,0.7367
1745434872762,348746,474032,0.7357
1745434872768,348150,473802,0.7348
1745434872830,347839,473705,0.7343
1745434872972,348065,473877,0.7345
1745434872990,348998,474440,0.7356
1745434872990,350619,475436,0.7375
1745434872990,352685,476780,0.7397
1745434872991,354813,478275,0.7419
1745434872993,356630,479689,0.7435
1745434873023,357910,480834,0.7444
1745434873060,358622,481618,0.7446
1745434873087,358873,482045,0.7445
1745434873115,358799,482170,0.7441
1745434873179,358461,482046,0.7436
1745434873180,357810,481686,0.7428
1745434873247,356711,481056,0.7415
1745434873294,355043,480112,0.7395
1745434873294,352803,478859,0.7368
1745434873349,350167,477388,0.7335
1745434873351,347442,475861,0.7301
1745434873468,344917,474422,0.7270
1745434873469,342679,473070,0.7244
1745434873471,340511,471590,0.7220
1745434873471,337975,469609,0.7197
1745434873511,334686,466812,0.7170
1745434873532,330630,463217,0.7138
1745434873556,326364,459330,0.7105
1745434873612,322937,456050,0.7081
1745434873683,321521,454342,0.7077
1745434873684,322921,454837,0.7100
1745434873685,327200,457581,0.7151
1745434873732,333617,462035,0.7221
1745434873754,340889,467292,0.7295
1745434873800,347659,472396,0.7359
1745434873804,352947,476628,0.7405
1745434873963,356427,479678,0.7431
1745434873967,358494,481688,0.7442
1745434873968,360171,483180,0.7454
1745434873968,362923,484916,0.7484
1745434873969,368356,487677,0.7553
1745434874011,377768,492001,0.7678
1745434874033,391615,497952,0.7865
1745434874099,409142,505047,0.8101
1745434874099,428430,512419,0.8361
1745434874147,446988,519118,0.8611
1745434874148,462658,524412,0.8822
1745434874182,474371,527956,0.8985
1745434874222,482387,529804,0.9105
1745434874261,487944,530299,0.9201
1745434874295,492572,529916,0.9295
1745434874298,497358,529115,0.9400
1745434874350,502474,528250,0.9512
1745434874384,507096,527534,0.9613
1745434874406,509656,527043,0.9670
1745434874439,508296,526712,0.9650
1745434874463,501366,526270,0.9527
1745434874498,487812,525085,0.9290
1745434874548,467375,522005,0.8953
1745434874571,440593,515387,0.8549
1745434874606,408760,503523,0.8118
1745434874613,373836,485363,0.7702
1745434874643,338237,461124,0.7335
1745434874710,304414,432396,0.7040
1745434874740,274334,401697,0.6829
1745434874748,249064,371736,0.6700
1745434874805,228614,344703,0.6632
1745434874826,212081,321797,0.6591
1745434874852,198064,303092,0.6535
1745434874872,185193,287772,0.6435
1745434874913,172588,274643,0.6284
1745434874936,160094,262744,0.6093
1745434875049,148219,251773,0.5887
1745434875066,137858,242164,0.5693
1745434875078,129922,234812,0.5533
1745434875078,125025,230638,0.5421
1745434875111,123345,230255,0.5357
1745434875140,124684,233856,0.5332
1745434875174,128631,241284,0.5331
1745434875183,134684,252087,0.5343
1745434875306,142277,265496,0.5359
1745434875307,150733,280377,0.5376
1745434875307,159254,295282,0.5393
1745434875347,167029,308690,0.5411
1745434875350,173440,319365,0.5431
1745434875363,178231,326667,0.5456
1745434875393,181525,330670,0.5490
1745434875459,183673,332025,0.5532
1745434875465,185031,331664,0.5579
1745434875504,185829,330512,0.5622
1745434875563,186230,329336,0.5655
1745434875564,186474,328727,0.5673
1745434875589,186942,329105,0.5680
1745434875630,188023,330661,0.5686
1745434875656,189920,333303,0.5698
1745434875689,192554,336700,0.5719
1745434875784,195677,340430,0.5748
1745434875791,199081,344154,0.5785
1745434875812,202743,347682,0.5831
1745434875813,206756,350920,0.5892
1745434875843,211096,353761,0.5967
1745434875877,215418,356014,0.6051
1745434875915,219057,357422,0.6129
1745434875991,221268,357747,0.6185
1745434875992,221496,356832,0.6207
1745434875993,219523,354601,0.6191
1745434876032,215445,351020,0.6138
1745434876068,209595,346106,0.6056
1745434876117,202481,339995,0.5955
1745434876173,194765,333039,0.5848
1745434876174,187205,325817,0.5746
1745434876214,180530,319028,0.5659
1745434876244,175280,313289,0.5595
1745434876266,171671,308960,0.5556
1745434876289,169572,306058,0.5541
1745434876324,168599,304319,0.5540
1745434876348,168274,303337,0.5547
1745434876397,168181,302722,0.5556
1745434876398,168053,302204,0.5561
1745434876436,167786,301667,0.5562
1745434876483,167425,301137,0.5560
1745434876492,167121,300748,0.5557
1745434876533,167078,300685,0.5557
